Region	log2FC.delta_RBR_plus__VS__WT_plus	FDR.delta_RBR_plus__VS__WT_plus	log2FC.delta_Z1_plus__VS__WT_plus	FDR.delta_Z1_plus__VS__WT_plus	log2FC.delta_Z10_plus__VS__WT_plus	FDR.delta_Z10_plus__VS__WT_plus
chr4:157891983-157892279	0.200408897240216	0.7769178619577319	0.230993544262547	0.5452530378281961	0.0242581455550188	0.953151586929962
chr4:157892935-157893389	0.3036169238906289	0.401279459441272	-0.0869497190222064	0.768976320322299	-0.601624776424014	0.0155423033109555
chr4:157966709-157967028	0.0599683742700671	0.946140344792052	-0.1723529909687211	0.666459273969223	-1.47847511566523	8.46155467758873e-4
chr4:158899916-158900269	0.353371593337284	0.4415495664372821	-0.0796414739571527	0.830474905299958	0.2392916190207081	0.406222862232987
chr4:159091665-159092044	-0.0883589171463938	0.8956234806378649	0.159414275201757	0.60218961666137	0.341173592136897	0.177070412809191
chr4:159174534-159174792	-0.525207063753792	0.4612582756369489	-0.5915193540316421	0.196799952880099	-0.00935974698674169	0.983789506243809
chr4:159176928-159177209	-0.00999025332826515	0.993480192130736	-0.29698648799108	0.520770848207036	-2.73935400925129	1.85874767122773e-4
chr4:159417255-159417492	0.5968814860532989	0.379454180051244	-0.413041662815249	0.466534791042083	0.7025746681371179	0.0838992821108994
chr4:159546123-159546384	-0.131566485589458	0.879567605232727	-0.344614520016664	0.421765478726796	-1.73837502284122	8.640838501121621e-4
chr4:159588818-159589152	0.1899819990402289	0.7948898452495781	0.356240422997354	0.323814035287702	-0.8068245745257441	0.0449323279468258
chr4:159593345-159593736	0.573783805995036	0.0180648750125662	1.07589139385973	1.14156671280337e-8	0.914808349773635	9.74407968061111e-6
chr4:159651133-159651484	0.4358527488527271	0.301243590777618	-0.299665081351328	0.380290612285958	0.192148617409805	0.52050576563663
chr4:159937745-159938068	-0.110374062632637	0.908758511583723	0.399003249270623	0.31499284235553	0.0908382123275793	0.836803295647763
chr4:160096701-160097194	-0.007274383218436959	0.993284665519674	-0.302508497854533	0.328045650182162	-0.7514991317922671	0.0130139598292142
chr4:160124146-160124500	-0.291250404564587	0.523942342258183	0.138991475233877	0.631016894115426	-0.5558004336854301	0.0346089174151238
chr4:160237113-160237377	-0.1699703024846619	0.8427114765951659	-0.24754203422047	0.5789363679699681	-0.936092708661396	0.033131972636904
chr4:160367666-160368057	-0.383517903668812	0.242644671010531	-0.229801980421987	0.343882348325795	-0.2823878867725589	0.200016655649083
chr4:160376802-160377141	-0.108983477822904	0.897331802264871	-0.668668194314667	0.0912719831752239	0.3375061772894	0.29522185964143
chr4:160408349-160408722	-0.34913828480075	0.49802140133759	-0.0532534212623299	0.8872451135248309	-0.526458858937321	0.0792629270614383
chr4:160685567-160685776	0.3404277182483519	0.717773691154592	-0.278328976707059	0.6504944035757351	-0.0837954921593943	0.8829073218105971
chr4:160868182-160868507	-0.0300743105842699	0.97620250156908	0.141876019406402	0.730075689749999	-0.17003424501668	0.651858130706046
chr4:161670240-161670471	-0.4471138679742751	0.245137966445352	-0.306979585762291	0.3190729371196599	-0.1988287393447661	0.498472891504807
chr4:162173726-162174008	-0.412544457967045	0.582985205967617	-0.101140103310155	0.8402157700374121	-1.96626723382781	0.00102834993601629
chr4:162241594-162241839	0.094164255714159	0.9341819435092408	0.384697918167445	0.397409896939396	-0.101569797120553	0.846487279170938
chr4:163418755-163419083	0.0179638757528843	0.9835777320879922	-1.54056973774329	7.07714532236821e-5	-0.323429295088314	0.299119066700972
chr4:163880300-163880644	0.0620444578656089	0.952255307838583	-0.231361021180424	0.614886938540969	0.508995470687991	0.135761052999892
chr4:163959337-163959659	0.133722460292095	0.868699499464513	-0.7494830299991899	0.076843678903032	-0.131559735098364	0.7447823197568901
chr4:164113188-164113487	-0.8063414169510791	0.2126119566140831	-0.9258921894985208	0.0487548023520566	0.23742337890424	0.534616186385815
chr4:164253790-164254160	0.33993547998624	0.7025965201213039	0.8061906868599309	0.0635204386208488	0.579416921913354	0.180332344056026
chr4:164406005-164406314	-0.0752953392758134	0.9389014353025368	0.416856469597174	0.25765974909126	0.071133817731315	0.8598976410472908
chr4:164465520-164465922	-0.2653128670218	0.367950425643431	0.0822491035420691	0.707068318049601	-0.324234213843306	0.0859640641219463
chr4:164469685-164469941	0.291866989847832	0.723949212449391	0.249914389008018	0.606675660827947	-1.50742257596017	0.00913979062220205
chr4:164471463-164471821	0.149671982331272	0.8354469856215692	0.133986700081137	0.734389974006908	0.255723782060185	0.4356081438355289
chr4:164476157-164476361	0.266612733867865	0.8173710347187769	0.4610915425921221	0.411541028864974	0.777657980886572	0.0954062784339245
chr4:164509125-164509465	-0.514280139009307	0.297918325825491	-0.263989969404933	0.458429654304331	-1.93857691177916	4.628168893563278e-5
chr4:164933855-164934102	-0.125166514386372	0.9021398050772652	-0.763352579797968	0.115802367485392	0.349393272766433	0.370541223507952
chr4:165621623-165621868	-0.348937256837533	0.61937062355045	-0.307329024616628	0.476932760906595	-0.4885304663060179	0.203726844046606
chr4:165653011-165653368	-0.5496904343871579	0.1443758789692869	-0.107395759991334	0.7293376551536751	-1.60292870123647	5.716889576798211e-6
chr4:165700894-165701272	-0.487568683570961	0.161116525982727	-0.3580084059400421	0.172568469682126	-2.30450378891128	6.65641148333712e-8
chr4:165805347-165805553	0.379415904990173	0.698100790348946	-1.40581826636496	0.0437103264657567	-0.0529040399743829	0.935013385866631
chr4:165870682-165870978	-0.249563973290025	0.7928783657094058	0.125786324726308	0.807714386422866	-0.9673408414533472	0.0517079056414421
chr4:165938149-165938410	-0.7045275945716658	0.305617167736155	0.215485005654905	0.629713360083896	-0.158516820258677	0.723871649447232
chr4:166018130-166018377	-0.0296384630655344	0.981443113173847	0.409290316341753	0.363689493747489	-0.152518443454023	0.754649510838698
chr4:166033594-166033946	0.914060775909796	5.4958107870239e-4	0.667038338545985	0.00634073011316997	0.310830567683939	0.244887439081596
chr4:166034207-166034542	0.0787166617498984	0.9237922740285992	0.320542614871994	0.3399565351805349	-0.364035209502211	0.284258171192377
chr4:166052369-166052762	-0.226535544579811	0.531235511283194	-0.435526414861503	0.0506955764250377	-1.15093592295639	9.35229830859268e-6
chr4:166128742-166129055	0.79573386760398	0.100644908298948	0.7948430307542109	0.0306897124509598	0.365408050471536	0.33960977560764
chr4:166385968-166386288	-0.136568109074958	0.8593726372034229	0.1460100220531	0.7032266363713411	-0.0998346941174779	0.7829840768955021
chr4:166414438-166414821	-0.588547320737671	0.0587055881219514	-0.297668037787467	0.239163090203858	-0.247792933861178	0.3248616691109411
chr4:166458185-166458493	-0.6256560262109421	0.311438843641599	0.00738219621002045	0.987899642033734	-0.31687760532529	0.415446643450986
chr4:167013111-167013414	-0.372637849364391	0.618913004705093	-0.4430772291688471	0.325665433988774	-0.112218440790304	0.7982202326179741
chr4:167086959-167087321	-0.6647042367421421	0.124762720395015	-1.03457386150849	0.00238118887761104	-0.520741895092762	0.0870923810467537
chr4:167515517-167515820	-0.4303870948663179	0.5540771357466179	-0.1187513157926981	0.81054523698556	0.0484620963034483	0.9154905115400508
chr4:167941621-167941849	-0.5837350955951421	0.483332832020764	0.150310407200406	0.7780983918251241	-1.65244874981453	0.00941608883252212
chr4:167942663-167943055	0.405175936929062	0.424535277268452	0.408121496734149	0.224737388837273	0.743197136464549	0.0102077434124744
chr4:168543877-168544230	-0.0868000644764646	0.916535553590571	-0.75175260491265	0.0450767791168295	0.670323860921623	0.020697963675734
chr4:168998177-168998546	0.178399458769577	0.6892718974353729	-1.25467035946856	9.51689145398511e-6	-0.339334259827912	0.159815907857553
chr4:169075062-169075348	-0.2293922376507311	0.781056589890884	-0.1732568146945981	0.709278320833385	0.0849606034526267	0.8386017514543259
chr4:169239435-169239757	0.861915323993895	0.00656273590710015	0.270870202821257	0.401903911024525	0.653635152603916	0.013348904982324
chr4:169631539-169631849	0.253745139921907	0.711956412190916	-1.77674275473903	5.87369002594219e-4	0.010074628053743701	0.9823371426548873
chr4:169844853-169845217	-0.0230076396443622	0.976399266155783	0.4196353702608641	0.107192056133901	0.86373900847859	2.37865573979484e-4
chr4:169864150-169864495	0.135001386369093	0.86530965026062	-0.189934968320873	0.65812687998152	-0.25378271906812	0.502419745155113
chr4:169930796-169931220	0.808630559219479	0.020041180502178	1.11635479800546	4.03819349364531e-5	0.333082004635397	0.306415901105741
chr4:169946035-169946242	0.233275331654134	0.79966756027487	-0.8407948783545451	0.119471527544737	-0.24903821580433	0.609421354381201
chr4:169952581-169952864	-0.687460867836023	0.419846022283466	0.506653872751614	0.267223555606209	0.454623002821251	0.279420149531086
chr4:170192024-170192563	0.644862413770749	0.00169580915508538	0.162144848512653	0.457308777722963	0.716868146562405	7.44676266805235e-5
chr4:170407383-170407632	-0.6903761630743169	0.276411031337043	-1.41598080485312	0.00426370314841711	-0.781280096409323	0.0626209014378907
chr4:170414082-170414424	0.0292726734996367	0.972401542556085	-0.8968326133218589	0.00982921371823039	-1.30738061432768	5.86484382619678e-4
chr4:170534314-170534631	0.0399016340908729	0.964415897755524	-0.0618967635452293	0.880356514480751	-0.0995641219282689	0.7769219741157081
chr4:170540679-170540948	0.0855991032443399	0.9498105718516908	1.19118952398445	0.0040529176053213	-0.421151149074019	0.442701138896192
chr4:170731480-170731834	-0.418329072799782	0.3972783825296899	-0.0530695926065773	0.8891716495774509	-0.6657204491581279	0.0359890233788552
chr4:170947377-170947617	0.542500430385373	0.180278338101561	-0.036323174988726	0.930428306021946	0.641033456478508	0.023244198154161
chr4:170968966-170969300	-0.240984007876491	0.7595713317969309	0.0873565397232877	0.8495580571735201	-0.139300979577086	0.728221230315558
chr4:171011255-171011603	-0.269547776546206	0.509604751153678	-0.539109124937928	0.0343770041170041	-1.7274900155404	8.854936378765909e-7
chr4:171059743-171060122	-0.23304716853565	0.569881340881854	-0.395088582135964	0.111449712833032	0.152287614808268	0.5090378345922679
chr4:171180683-171181158	0.00577023917996934	0.9922015624011078	-0.405733770581553	0.0549164544433897	0.467715778409662	0.00699069645467136
chr4:171296003-171296256	-0.2395837157628289	0.750954610796788	-0.201663679265167	0.636968788262021	-1.76577598846761	6.05709335977213e-4
chr4:171510880-171511085	-0.230307892333816	0.8391335209201999	0.122235081081713	0.8360385287007809	-0.844584081157715	0.12753799086183
chr4:171774607-171774954	-0.7372442545329242	0.0908402465238809	-0.6534203385199351	0.05317264066459599	-0.33312380543389303	0.297647540948364
chr4:171912117-171912479	0.0348584007948898	0.9652674155472708	-1.2999031476565	1.80616156073527e-4	-1.36001579897704	2.59170527419211e-4
chr4:172767476-172767725	0.140307681827718	0.878448502393372	-1.19288845878557	0.0195403490610369	0.826556860527852	0.0163195838824765
chr4:172955245-172955574	0.100657740630759	0.901778941427986	-0.203491703810662	0.616687140224463	0.287404793202986	0.385985861736438
chr4:173123672-173123941	0.229565671375494	0.77668330654587	-0.538617452789683	0.251340090889652	-1.36999375393699	0.00828025604607696
chr4:173934582-173934941	-0.00614689869328916	0.995360891584852	0.259193658794598	0.4043022505634351	-0.54840620260019	0.0744382845703777
chr4:173946145-173946493	-0.520866000713809	0.413699067700146	-0.178973082587376	0.688595140811709	0.289175865280076	0.412217118420557
chr4:174062875-174063075	0.108350771979899	0.9341819435092408	-0.571933432320019	0.344840477005333	0.885442977632928	0.0338178026665258
chr4:174178936-174179281	0.110422060050276	0.8653439863672769	-1.53390581693071	5.77910211207294e-5	-0.27591410566388	0.364303043703261
chr4:174180097-174180333	0.0846988180613588	0.948257849655607	0.348327791226434	0.4872889216944351	-0.0863089187417134	0.872923026678415
chr4:174209467-174209802	-0.0900850561961691	0.931507363404043	-0.107780228247294	0.828710024082143	0.503621591153555	0.151236094766068
chr4:174222760-174223120	0.409351371137183	0.4326289496795011	-0.304227083645129	0.45052069077159	0.0294072929788942	0.9441880767272628
chr4:174238238-174238486	-0.0427535504728178	0.970871824137666	0.115732733511079	0.821632885971415	-0.985241733448112	0.0487902915060692
chr4:174337467-174337667	-0.2014122822496311	0.8124895390229679	-0.240628264441321	0.601114093995917	-0.7933281444499231	0.065097061528855
chr4:174338176-174338532	-0.385432611648224	0.449638168641328	-0.1655093287266481	0.64162271578219	0.245762751046466	0.408866232517106
chr4:174426994-174427358	0.0848710301150182	0.876937378830425	-1.06484533452745	9.45603869965868e-5	-0.868173246842422	0.00104773675023753
chr4:174911370-174911637	0.0852307899180389	0.9387533633276	-0.723712422052895	0.15106482417016	0.118548116929031	0.791563987981768
chr4:175041641-175041976	0.264896676458816	0.7030705976014731	0.445452052030356	0.231110623568498	0.43530176525058	0.211157167398547
chr4:175077417-175077696	0.258532754332765	0.7682119804051809	0.6102346718852409	0.140295757711814	-0.00629197975603464	0.990199231274557
chr4:175553368-175553656	-0.7759233090594359	0.197312762056479	-0.21647511028553101	0.625187278636134	-0.72580425928186	0.0737095830920302
chr4:175635588-175635911	-0.417673468364944	0.473684312625521	0.0273305964878653	0.949245250968906	-1.69097189952565	4.14551041724982e-4
chr4:177044900-177045208	0.193424039949038	0.819215937500088	0.293299601948526	0.502064218959362	-0.0698261739401142	0.8779152552863109
chr4:177711143-177711399	-0.235764061988018	0.747933221400207	-0.6960220759887199	0.0886252132849563	-0.5247537151307899	0.163759473157303
chr4:177968513-177968872	0.0132362445564108	0.98797550513377	0.419758459754574	0.157432295722552	0.367920460586718	0.229224015161506
chr4:177972641-177972996	0.124487121073895	0.8680900106150429	0.017547570464584	0.9682689999979008	0.0229755221873977	0.953151586929962
chr4:178261030-178261261	-0.417746448304682	0.6543446939090191	0.148325246442038	0.787142801727576	-0.965993863852942	0.0736939032816255
chr4:178288609-178288830	0.176680159220156	0.858715793075097	0.116494838707005	0.830311547353149	0.125120201428126	0.7944300043183771
chr4:178362234-178362434	0.218802058726883	0.8178685248253101	-0.00756027455382903	0.989990389146338	-2.72375031167433	3.4107431871392e-4
chr4:180228731-180229070	-0.543398712773005	0.3857573869188901	0.368769583779291	0.339616779170229	-0.111532578456381	0.8157100532945409
chr4:180788440-180788831	-0.3713345240382751	0.207503685724917	-0.1835817819378769	0.415936032420779	-1.61669960285959	4.45503039384147e-8
chr4:181370575-181370876	0.0974475817058616	0.919735747849279	0.264182325798664	0.527209311178632	0.160611277379536	0.68989773702298
chr4:181585951-181586287	-0.313116557014845	0.580678500338525	-0.257825844788294	0.468408878162345	0.358543014873877	0.207442673429486
chr4:181587388-181587732	0.247334142901794	0.7197956745680011	0.3423511281184241	0.381833851891576	0.319427187773256	0.38593926851538
chr4:181679125-181679439	-0.0613034545036215	0.966784034818893	0.933420168488145	0.0354584828529593	0.08377481764650001	0.881711294632602
chr4:182064433-182064788	-0.286141470720365	0.5883970182171511	-0.0779519016006718	0.826817638271475	0.124105704641074	0.6896414728524161
chr4:182449729-182450104	-0.148588164971983	0.694251125129751	-0.622230045958598	0.0035778417292319	0.12195638599238	0.555134306293382
